Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDm 560 ;;0;0;;FR.A;CORRISP;GALLON; ;27/02/93;;;L 7, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625940;;"[*Lettere 1953] febbraio 28 - 1965 luglio 5, Roma [a Giuseppe] Raimondi / Niccolo Gallo. [Lettera] 1964 novembre 2, Bologna [a Niccolo] Gallo / Giuseppe Raimondi. - [1953]-1965. - 14 p. su 9 c. ; 280 x 220 mm + 7 buste + dattiloscritto e ricevuta (4 p. su 3 c.). ((Prima data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata. - Allegati profilo biografico di G. R. e presentazione del volume ""L'ingiustizia"" per il risvolto di copertina del libro, ricevuta di espresso.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 561 ;;0;0;;FR.A;CORRISP;FRABG; ;27/02/93;;;L 9, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625941;;"[*Lettere] 1967 febbraio 17 - 1972 maggio 7, Genova [a] Giuseppe Raimondi / Giuliano Frabetti. [Lettera] 1968 maggio 28, Bologna [a] Giuliano Frabetti / Giuseppe Raimondi. - 1967-1972. - 10 c. ; 295 x 220 mm + 8 buste + appunti (1 c.). ((Una lettera su carta intestata ""Antichita belle arti e storia"", una lettera su carta intestata personale. - Lettera di G. R. minuta ds. non firmata. - Allegato foglietto di appunti di G. R.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 562 ;;0;0;;FR.A;CORRISP;GAVAG; ;27/02/93;;;L 17, CP 1, R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625943;;"[*Lettere e cartolina postale] 1948 febbraio 16 - 1978 ottobre 13, Bergamo [a Giuseppe] Raimondi / Gianandrea Gavazzeni. [Lettere] 1977 dicembre 16 - 1978 dicembre 4, Bologna [a Gianandrea] Gavazzeni / Giuseppe Raimondi. - 1948-1978. - 25 p. su 20 c. ; 303 x 225 mm + 15 buste. ((Una lettera su carta intestata ""Anglo-American hotel"". - Lettere di G. R. minute ds. non firmate.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 563 ;;0;0;;FR.A;CORRISP;GAMBAG; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625942;;"[*Cartolina intestata 1967] aprile 2, Lido [di Venezia] [a Giuseppe Raimondi] / G. Gambasia. - [1967]. - 1 c. ; 106 x 150 mm. ((Cartolina ms. intestata ""Istituto veneto di scienze, lettere ed arti, Venezia"". - Data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 564 ;;0;0;;FR.A;CORRISP;GAMBOF; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625944;;"[*Telegramma] 1963 febbraio 16, Roma [a] Giuseppe Raimondi / Fernando Gamboa. - 1963. - 1 c. ; 155 x 197 mm.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 565 ;;0;0;;FR.A;CORRISP;GAZZON; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625945;;"[*Lettera] 1968 novembre 5, Bologna [a Giuseppe] Raimondi / F. Gazzoni F. - 1968. - 2 p. su 1 c. ; 295 x 210 mm + 1 busta. ((Lettera ms. su carta intestata personale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 566 ;;0;0;;FR.A;CORRISP;FUMAG; ;27/02/93;;;L 2, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625946;;"[*Lettere e biglietto] 1953 maggio 4 - 1954 agosto 22, Milano [a Giuseppe] Raimondi / Giuseppina Fumagalli. - 1953-1954. - 6 p. su 3 c. ; 211 x 161 mm + 3 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 567 ;;0;0;;FR.A;CORRISP;FOAL; ;27/02/93;;;B 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625948;;"[*Biglietti intestati] 1966 febbraio 16 - 1967 marzo 7, Milano [a Giuseppe] Raimondi / Luciano Foa. - 1966-1967. - 2 c. ; 211 x 100 mm. ((Biglietti intestati ""Adelphi edizioni"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 568 ;;0;0;;FR.A;CORRISP;FOLEG; ;27/02/93;;;BI 2, BV 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625947;;"[*Biglietti intestati e biglietto da visita] 1965 aprile 14 - 1965 maggio 8, Padova [a Giuseppe] Raimondi / Gianfranco Folena. - 1965. - 6 p. su 3 c. ; 91 x 116 mm + 3 buste. ((Due biglietti intestati ""Scrittori d'Italia, il direttore"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 569 ;;0;0;;FR.A;CORRISP;FERREL; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625949;;"[*Lettera] 1969 settembre 9, Bologna [a Giuseppe] Raimondi / Livia Ferretti. - 1969. - 2 p. su 1 c. ; 279 x 219 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 570 ;;0;0;;FR.A;CORRISP;DEFRI; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625950;;"[*Lettera] 1970 giugno 11, Paris [a] Giuseppe Raimondi / Ilo de Franceschi. - 1970. - 2 p. su 1 c. ; 251 x 211 mm + 1 busta. ((Lettera ms. su carta intestata ""Institut international de cooperation intellectuelle, Chroniques des lettres francaises et etrangeres"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 571 ;;0;0;;FR.A;CORRISP;FERRE; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625952;;"[*Lettera] 1970 agosto 27, Bologna [al] direttore [de ""Il resto del carlino"", Enzo Biagi] / Ferretti. - 1970. - 2 p. su 1 c. ; 341 x 220 mm. ((Ms. - Il fascicolo contiene anche lettera di accompagnamento di Enzo Biagi su carta intestata ""Il resto del carlino"" del 28 agosto 1970 indirizzata a G. R. (1 c. ; 301 x 211 mm).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 572 ;;0;0;;FR.A;CORRISP;BAROCP; ;27/02/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625951;;"[*Lettere] 1962 gennaio 20 - 1962 marzo 17, Firenze [a] Giuseppe Raimondi / Paola Barocchi. - 1962. - 4 p. su 3 c. ; 282 x 220 mm + 2 buste. ((Una lettera su carta intestata ""Universita degli studi, Facolta di magistero, Lecce"". - Il fascicolo contiene anche lettera della sorella di P.B., Anna, del 30 gennaio 1962 (1 c. + 1 busta), e lettera di Ezio Raimondi del 4 febbraio 1962 che trasmette lettera ricevuta per errore (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 573 ;;0;0;;FR.A;CORRISP;BALET; ;27/02/93;;;CP 4, L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625953;;"[*Cartoline postali e lettere] 1949 marzo 28 - 1951 settembre 16, Longiano [e] Roma [a Giuseppe] Raimondi / Tito Balestra. - 1949-1951. - 11 p. su 6 c. ; 224 x 146 mm + 1 busta.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 574 ;;0;0;;FR.A;CORRISP;GAJAC; ;27/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625954;;"[*Lettere] 1965 febbraio 4 - 1965 febbraio 6, Bologna [a] Giuseppe Raimondi / Carlo Gajani. - 1965. - 2 c. ; 281 x 221 mm + 2 buste. ((Lettere indirizzate anche a Giorgio Ruggeri e Giovanni Spadolini.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 575 ;;0;0;;FR.A;CORRISP;GALLUE; ;27/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625955;;"[*Lettere 1952?] maggio 6 - [1952] luglio 23, Berna [a Giuseppe] Raimondi / Enrico Galluzzi. - [1952]. - 5 p. su 3 c. ; 210 x 151 mm + 1 busta. ((Lettere su carta intestata ""Legazione d'Italia"". - Anno tratto dal timbro postale, una lettera senza data.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 576 ;;0;0;;FR.A;CORRISP;GAVID; ;27/02/93;;;CI 1, L 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625956;;"[*Cartolina illustrata e lettera] 1967 maggio 18 - 1967 giugno 7, Parigi [e] Bologna [a] Giuseppe Raimondi / Dino Gavina. - 1967. - 2 c. ; 283 x 222 mm. ((Cartolina cofirmata da altri. - Lettera su carta intestata ""Gavina arredamenti"" firmata Gavina s.p.a.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 577 ;;0;0;;FR.A;CORRISP;BELLM; ;27/02/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625957;;"[*Lettere 1949] giugno 16 - 1950 agosto 5, Roma [a Giuseppe] Raimondi / Maria Bellonci [e] Anna Maria G. Beleredi [per il] P.E.N. Club. [Lettera] 1949 luglio 12, Bologna [a] Maria Bellonci / Giuseppe Raimondi. - [1949]-1950. - 5 p. su 4 c. ; 282 x 222 mm + 3 buste. ((Due lettere su carta intestata ""P.E.N. Club"". - Prima data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 578 ;;0;0;;FR.A;CORRISP;BARTHV; ;27/02/93;;;L 6, B 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625960;;"[*Lettres et billet] 1949 octobre 13 - [1950 mars 29], Traneberg [etc.] [a Giuseppe] Raimondi / Viveka Barthel. [Lettera] 1950 marzo 15, Bologna [a] Viveka [Barthel] / Giuseppe Raimondi. - 1949-[1950]. - 14 p. su 8 c. ; 284 x 226 mm + 7 buste. ((Seconda data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata. - Il fascicolo contiene anche una lettera su carta intestata ""Aktiebolaget P.A. Norstedt & Soner"", una lettera e una cartolina intestate ""Prisma"" di Jane Lundblad, segretaria di redazione della rivista ""Prisma"" circa articoli di G. R. per la stessa rivista, 1950 juin 16 - 1950 octobre 4 e risposta di G. R. in data 1950 giugno 22 (5 p. su 4 c. + 2 buste).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 579 ;;0;0;;FR.A;CORRISP;BIANP; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625958;;"[*Lettera] 1928 aprile 2, Parma [a Giuseppe] Raimondi / Pietro Bianchi. - 1928. - 4 p. su 1 c. ; 288 x 196 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 580 ;;0;0;;FR.A;CORRISP;BIANL; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625959;;"[*Lettera] 1959 luglio 21, Roma [a] Giuseppe Raimondi / Lidia Bianchi. - 1959. - 1 c. ; 288 x 228 mm + 1 busta. ((Lettera ds. su carta intestata ""Gabinetto nazionale delle stampe"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 581 ;;0;0;;FR.A;CORRISP;CAVALO; ;27/02/93;;;L 12, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625961;;"[*Lettere] 1965 dicembre 3 - 1971 novembre 14, Milano [a Giuseppe] Raimondi / Luigi Cavallo. [Lettera] 1966 giugno 4, Bologna [a Luigi] Cavallo / Giuseppe Raimondi. - 1965-1971. - 15 p. su 13 c. ; 336 x 220 mm + 9 buste + ricevuta (1 c.). ((La lettera del 18 marzo 1968 a firma G.R. d'Accardi, su carta intestata ""Galleria Michaud"", reca i saluti ed e spedita da L.C. - Quattro lettere su carta intestata personale, una lettera su carta intestata ""Il castello, galleria di Guido Conte"". - Lettera di G. R. minuta ds. non firmata. - Allegata ricevuta di spedizione.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 582 ;;0;0;;FR.A;CORRISP;BOLOL; ;27/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625962;;"[*Lettere] 1966 gennaio 19 - 1966 aprile 7, Bologna [a] Giuseppe Raimondi / Lionello Bolognesi. - 1966. - 2 c. ; 287 x 230 mm + 2 buste + lettera (1 c.). ((Una lettera su carta intestata ""Lions club di Molinella"", una lettera su carta intestata personale. - Allegata lettera di Carlo del Grande indirizzata a L.B. su carta intestata ""Universita degli studi di Bologna, Facolta di Lettere e Filosofia"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 583 ;;0;0;;FR.A;CORRISP;BORTG; ;27/02/93;;;L 3, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625966;;"[*Lettere] 1961 marzo 22 - [1961 dopo il 25 marzo], Bologna [a] Giuseppe Raimondi / G[iovanni] Bortolotti. [Lettera] 1961 marzo 25, Bologna [a] Giovanni Bortolotti / Giuseppe Raimondi. - 1961. - 4 c. ; 289 x 226 mm + lettera (1 c.). ((Lettere su carta intestata ""Guide dell'Appennino settentrionale, Tamari editori in Bologna"". - Lettera di G. R. minuta ds. - Allegata lettera di Federico Gentile indirizzata a G.B.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 584 ;;0;0;;FR.A;CORRISP;BROGM; ;27/02/93;;;CI 5, L 1, CP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625963;;"[*Cartoline intestate, lettera e cartolina postale 1918 marzo 27] - 1920 settembre 17, Roma [a] Giuseppe Raimondi / Mario Broglio. - [1918]-1920. - 11 p. su 7 c. ; 225 x 145 mm + 1 busta. ((Cartoline e lettera intestate ""Valori plastici"". - Prima data tratta dal timbro postale, due cartoline senza data. - Il fascicolo contiene anche lettera di Edita Broglio del 12 agosto 1966 indirizzata a G. R. (1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 585 ;;0;0;;FR.A;CORRISP;CAMERA; ;27/02/93;;;L 12, R 5;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625967;;"[*Lettere] 1961 settembre 23 - 1962 agosto 22, Firenze [e] Bordighera [a] Giuseppe Raimondi / Sergio Camerani, segretario [e] Eugenio Artom, presidente [della] Societa toscana per la storia del Risorgimento italiano. [Lettere] 1961 settembre 26 - [1962 dopo il 22 agosto], Bologna [a] Sergio Camerani, segretario [e] Eugenio Artom, presidente [della] Societa toscana per la storia del Risorgimento italiano / Giuseppe Raimondi. - 1961-1962. - 18 p. su 17 c. ; 279 x 220 mm + 12 buste + invito (1 c.). ((Quasi tutte le lettere su carta intestata della Societa. - Lettere di G. R. minute ds., una senza data. - Allegato invito ad una conferenza di G. R.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 586 ;;0;0;;FR.A;CORRISP;ZANOS; ;27/02/93;;;B 1, L 5, R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625968;;"[*Biglietto e lettere] 1967 gennaio 23 - 1977 ottobre 15, Padova [a Giuseppe] Raimondi / Sandro Zanotto. [Lettere] 1976 giugno 11 - 1977 novembre 9, Bologna [a Sandro] Zanotto / Giuseppe Raimondi. - 1967-1977. - 9 p. su 8 c. ; 307 x 218 mm + 5 buste + pieghevole (3 p. su 1 c.). ((Una lettera su carta intestata personale. - Lettere di G. R. minute ds. non firmate. - Allegato invito a ""Incontri con la poesia, 1977-'78"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 587 ;;0;0;;FR.A;CORRISP;BRUSMG; ;27/02/93;;;L 4, B 1, CI 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625965;;"[*Lettere, biglietto e cartolina illustrata] 1971 ottobre 28 - 1973 agosto 22, Castrezzato [a Giuseppe] Raimondi / Maria Grazia Bruschi. [Lettera] 1971 novembre 10, Bologna [a] Maria Grazia Bruschi / Giuseppe Raimondi. - 1971-1973. - 14 p. su 7 c. ; 329 x 214 mm + 5 buste. ((Lettera di G. R. minuta ms. non firmata. - Il fascicolo contiene anche biglietto intestato del sac. prof. Sandro Galli del 29 gennaio 1972 indirizzato a G. R. (2 p. su 1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 588 ;;0;0;;FR.A;CORRISP;CATTG; ;27/02/93;;;B 3, L 2, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625964;;"[*Biglietti, lettere e cartolina illustrata] 1959 ottobre 7 - 1969 febbraio 18, Bondeno [etc.] [a Giuseppe] Raimondi / [Galileo] Cattabriga. - 1959-1969. - 12 p. su 7 c. ; 221 x 144 mm + 4 buste + invito (1 c.). ((Allegato invito ad una mostra di G. C. - Il fascicolo contiene anche telegramma di G. R. alla famiglia di G. C. in occasione della sua morte, biglietto di ringraziamento della famiglia e ricordino funebre, lettera del sindaco di Bondeno a G. R. e risposta di G. R., 1969 novembre 12 - 1971 settembre 16 (5 c. ; 280 x 210 mm).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 589 ;;0;0;;FR.A;CORRISP;VITTE; ;27/02/93;;;CInt. 2, L 14, CIll. 4, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625969;;"[*Cartoline intestate, lettere e cartoline illustrate 1930 dicembre 29] - 1964 giugno [senza giorno], Firenze [etc.] [a Giuseppe] Raimondi / [Elio] Vittorini. [Lettera] 1946 novembre 30, Bologna [a] Elio Vittorini / Giuseppe Raimondi. - [1930]-1964. - 28 p. su 24 c. ; 296 x 227 mm + 12 buste. ((Cartoline intestate ""Solaria"", due lettere su carta intestata ""Casa editrice Valentino Bompiani"", due lettere su carta intestata ""Il politecnico"". - Prima data tratta dal timbro postale. - Una cartolina illustrata firmata anche Loredana e Ginetta, cartolina del 20 agosto 1953 firmata anche Ginetta. - Lettera di G. R. minuta ds. non firmata. - Il fascicolo contiene anche foglio di appunti di G. R. ""Amicizia con Elio Vittorini"" (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 590 ;;0;0;;FR.A;CORRISP;FIORM; ;27/02/93;;;L 2, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625972;;"[*Lettere] 1946 marzo 6 - 1946 marzo 11, Firenze [a] Giuseppe Raimondi / Mario Fiorani. [Lettera] 1946 marzo 7, Bologna [a Mario] Fiorani / Giuseppe Raimondi. - 1946. - 4 p. su 3 c. ; 295 x 211 mm. ((Lettere su carta intestata ""Campi elisi"". - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 591 ;;0;0;;FR.A;CORRISP;FONGA; ;27/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625970;;"[*Lettres 1965] mars 20 - [1965] novembre 18, Florence [a Giuseppe Raimondi] / Antoine Fongaro. - [1965]. - 4 p. su 2 c. ; 217 x 154 mm + 2 buste. ((Date tratte dai timbri postali.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 592 ;;0;0;;FR.A;CORRISP;FONTL; ;27/02/93;;;L 3, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625971;;"[*Lettere e biglietto] 1954 novembre 13 - 1965 giugno 21, Ravenna [a Giuseppe] Raimondi / L. Fontana. - 1954-1965. - 22 p. su 11 c. ; 181 x 150 mm + 4 buste. ((Lettere e biglietto intestati.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 593 ;;0;0;;FR.A;CORRISP;FORLG; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625973;;"[*Lettera] 1918 giugno 13, Bologna [a Giuseppe] Raimondi / Giorgio Forlaj. - 1918. - 2 p. su 1 c. ; 284 x 185 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 594 ;;0;0;;FR.A;CORRISP;FOREF; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625974;;"[*Biglietto] 1965 dicembre 22, Bologna [a] Giuseppe Raimondi / Francesco Foresti. - 1965. - 1 c. ; 103 x 156 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 595 ;;0;0;;FR.A;CORRISP;FIESG; ;27/02/93;;;L 1, BV 1, BI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625976;;"[*Lettera, biglietto da visita e biglietto illustrato] 1965 febbraio 28 - [1971 ottobre 1], Genova [a Giuseppe] Raimondi / Giannetto Fieschi. - 1965-[1971]. - 4 p. su 3 c. ; 281 x 219 mm + 3 buste. ((Seconda data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 596 ;;0;0;;FR.A;CORRISP;VITEA; ;27/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625975;;"[*Lettera] 1954 agosto 23, Francavilla a mare [a Giuseppe] Raimondi / A. Vitelli. - 1954. - 2 p. su 1 c. ; 281 x 220 mm + 1 busta + ritaglio di giornale (1 c.). ((Ms. - Allegato articolo di Giuseppe Trombatore ""Giuseppe in Emilia"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
