Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDq 388 ;;0;0;;FR.A;QUADERNI.2;103; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626242;;"*Mallarme attraverso un paesaggio di Vuillard. 7.10.977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (5 p. ms. numerate su 10 c.) ; 21 cm. ((In cop. dopo il tit.: ""Resto del carlino"", di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 389 ;;0;0;;FR.A;QUADERNI.2;105; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626328;;"L'*orologiaio di Blaise Pascal. 30.11.1977 ; La lanterna magica di Henry Brulard / [Giuseppe Raimondi]. - 1977. - 1 quaderno (8 p. ms. su 6 c. di cui alcune numerate irregolarmente) ; 21 cm. ((In cop. dopo il secondo titolo, di altra mano: (versione definitiva); Esiste un'altra versione nel quaderno con: ""Il pianto di Baudelaire nella notte. 19.9.77"" pubblicato ne ""Il giorno"" 3.10.77. - A c. [6]: 10.12.1977. - Ms. - Vi e inserito foglio ms. (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626329 La *lanterna magica di Henry Brulard"
RDq 390 ;;0;0;;FR.A;QUADERNI.2;102; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626232;;"Il *pianto di Baudelaire nella notte. 19.9.1977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (10 p. ms. su 10 c. di cui 3 numerate) ; 21 cm. ((Ms. - Contiene anche: pp. [1-3] Notizia dall'Emila : [riflessioni sul libro]; pp. [4-8] Blaise Pascal dall'orologiaio. Dialoghetto.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626233 *Blaise Pascal dall'orologiaio. Dialoghetto; CONTIENE ANCHE 3626234 *Notizie dall'Emilia [riflessioni sul libro]"
RDq 391 ;;0;0;;FR.A;QUADERNI.2;100; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626330;;"Uno *scrittore come un pesce . 12.8.1977 ; L'ultimo poeta ""maudit"" d'Italia : (Dino Campana). 18.8.1977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (10 p. ms. su 10 c. alcune delle quali numerate irregolarmente) ; 21 cm. ((In cop. anche, di altra mano: Resto del carlino; Il giorno. - A c. [3]: 10 agosto 1977; a c. [7]: 16.8.1977. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626331 L'*ultimo poeta ""maudit"" d'Italia : (Dino Campana). 18.8.1977"
RDq 392 ;;0;0;;FR.A;QUADERNI.2;109; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626375;;"L'*abito di Felicita / [Giuseppe Raimondi]. - 1978. - 1 quaderno (8 p. ms. su 36 c. di cui alcune numerate irregolarmente) ; 21 cm. ((A c. 4: 30.12.1978, fine dell'anno. - Ms. - Vi e inserito foglietto ms. (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 393 ;;0;0;;FR.A;QUADERNI.2;106; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626326;;"*Motivi per un diario : (il mese di febbraio). 12/2/78 ; Nerval discende all'inferno / [Giuseppe Raimondi]. - 1978. - 1 quaderno (9 p. ms. su 10 c. alcune delle quali numerate irregolarmente) ; 21 cm. ((Contiene anche: Pensiero di una giornata prima di sera. - Ms. - Vi e inserito foglio protocollo ms. (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626327 *Nerval discende all'inferno"
RDq 394 ;;0;0;;FR.A;QUADERNI.2;108; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626382;;"*Poesie / [Giuseppe Raimondi]. - 1978. - 1 quaderno (19 p. ms. su 36 c. di cui 3 numerate) ; 21 cm. ((Tit. in cop. di altra mano. - A c. [6]: 30.11.78; a c. [25]: 8.12.78; a c. [28]: 10.12.78. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 395 ;;0;0;;FR.A;QUADERNI.2;107; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626374;;"*Ramo, polvere di ricordo / [Giuseppe Raimondi]. - 1978. - 1 quaderno (6 p. ms. su 6 c. di cui alcune numerate irregolarmente) ; 21 cm. ((A c. 3: ottobre '78; a c. [4v]: ottobre, novembre '78. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 396 ;;0;0;;FR.A;QUADERNI.2;123; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626390;;"*Andare verso il fuoco dell'officina : versione definitiva / Giuseppe Raimondi. - 1979. - 1 quaderno (10 p. ms. su 32 c. di cui alcune numerate irregolarmente) ; 21 cm. ((Tit. in cop. di altra mano. - Tit. a c. [1]: La strada portava dentro un'officina; tit. a c. [3]: Andava sulla strada verso l'officina; a c. [7]: novembre 1979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626391 *Andava sulla strada verso l'officina; HA PER ALTRO TITOLO 3626392 La *strada portava dentro un'officina"
RDq 397 ;;0;0;;FR.A;QUADERNI.2;124; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626290;;"Il *berretto frigio di Felice Giani. 20.11.979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (11 p. ms. su 54 c. di cui 5 numerate) ; 21 cm. ((A c. [3]: 15/11/79, Conclusioni su Felice Giani; a c. [8]: 18.11.79. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626291 *Conclusioni su Felice Giani"
RDq 398 ;;0;0;;FR.A;QUADERNI.2;114; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626351;;"*Campana e Cardarelli, ... baudelairiani. Aprile 1979 ; Via del Cestello : (poesia) / [Giuseppe Raimondi]. - 1979. - 1 quaderno (17 p. ms. su 56 c. di cui 5 numerate 2-6) ; 21 cm. ((In cop. secondo titolo di altra mano e anche: Il resto del carlino. - A c. [1]: 19.4.1979; a c. [2]v unito dattiloscritto (1 c.); a c. 6: 22.4.1979; a c. [8]: 25.4.979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626352 *Via del Cestello : (poesia)"
RDq 399 ;;0;0;;FR.A;QUADERNI.2;110; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626302;;"Un *catalogo meglio di un romanzo. Gennaio 1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (6 p. ms. su 36 c. di cui 5 numerate) ; 21 cm. ((In cop. anche, di altra mano: Il resto del carlino. - A c. 5: 12.1.979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 400 ;;0;0;;FR.A;QUADERNI.2;120; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626383;;"I *disegni anatomici di Leonardo : inedito / Giuseppe Raimondi. - 1979. - 1 quaderno (7 p. ms. su 54 c. di cui 6 numerate) ; 21 cm. ((Tit. in cop. di altra mano. - Tit. a c. [2]: I disegni anatomici di Leonardo : note alla mostra fiorentina; a c. [7]: 2 settembre 1979. - Ms. - Vi sono inseriti fogli ms. (6 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626384 I *disegni anatomici di Leonardo : nota alla mostra fiorentina"
RDq 401 ;;0;0;;FR.A;QUADERNI.2;115; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626314;;"*Elio Vittorini. Aprile 979 ; L'inferno di Dostoiewski. 11/5/79 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (16 p. ms. su 56 c. alcune delle quali numerate irregolarmente) ; 21 cm. ((In cop. anche, di altra mano: Il giorno; 1. versione. - Tit. a c. [2]: Amicizia con Elio Vittorini; a c. [7]: 12.5.1979; a c. [9]: Lunedi, 7 maggio; a c. [15]: 13.5.1979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626315 L'*Inferno di Dostoiewski. 11/5/79; HA PER ALTRO TITOLO 3626316 *Amicizia con Elio Vittorini"
RDq 402 ;;0;0;;FR.A;QUADERNI.2;119; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626289;;"*Hemingway e compagnia. 2.7.1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (5 p. ms. numerate su 56 c.) ; 21 cm. ((In cop. anche: Il resto del carlino. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 403 ;;0;0;;FR.A;QUADERNI.2;111; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626303;;"L'*Irlanda e un'isola di poeti. 23 gennaio 1979 ; Saint-Just, l'arcangelo del terrore. 1. versione / [Giuseppe Raimondi]. - 1979. - 1 quaderno (11 p. ms. su 36 c. alcune numerate irregolarmente) ; 21 cm. ((In cop. anche, di altra mano: Il giorno. - Tit. a c. [7], depennato: Saint-Just, l'arcangelo della rivoluzione. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626304 *Saint-Just, l'arcangelo del terrore. 1. versione; HA PER ALTRO TITOLO 3626305 *Saint-Just, l'arcangelo della rivoluzione"
RDq 404 ;;0;0;;FR.A;QUADERNI.2;112; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626321;;"*J. Heinrich Fussli. 1979 ; Cronachetta bolognese tra S. Stefano e Fondazza ; G. Morandi. 1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (19 p. ms. su 56 c. alcune delle quali numerate irregolarmente) ; 21 cm. ((Tit. a c. [1]: Il fantasma di J. H. Fussli viaggia dall'inferno; tit. a c. [7]: Il pittore Morandi e l'operaio Vanelli; a c. [11]: Domenica, 11 febbra [sic] 1979; a c. [17]: 15/2/979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626322 *Cronachetta bolognese tra S. Stefano e Fondazza; CONTIENE ANCHE 3626323 *G. Morandi. 1979; HA PER ALTRO TITOLO 3626324 Il *pittore Morandi e l'operaio Vanelli; HA PER ALTRO TITOLO 3626325 Il *fantasma di J. H. Fussli viaggia dall'inferno"
RDq 405 ;;0;0;;FR.A;QUADERNI.2;121; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626246;;"*Paesaggi e ricordi dalle finestre di Leopardi. 15.9.79 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (16 p. ms. su 56 c. di cui 4 numerate da 2 a 5 e 6 numerate da 1 a 6) ; 21 cm. ((Ms. - Contiene anche foglietti di appunti (3 p; su 2 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 406 ;;0;0;;FR.A;QUADERNI.2;113; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626306;;"*Paul Cezanne vede il mondo come ""natura morta"". 22.2.979 ; Riapparizione medianica di Odilon Redon. 1 marzo 1979 ; Rileggiamo l'esame di coscienza di Renato Serra. 30.3.1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (27 p. ms. su 54 c. di cui alcune numerate irregolarmente) ; 21 cm. ((In cop. anche: Resto del carlino. - Contiene vari titoli. - Tit. a c. [1]: Paul Cezanne, il pittore di ""natura morta""; a c. [15]: 8.3.979; a c. [17]: 26.3.979; a c. [24]: 30.3.1979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626307 *Riapparizione medianica di Odilon Redon. 1 marzo 1979; CONTIENE ANCHE 3626308 *Rileggiamo insieme l'Esame di coscienza di Renato Serra. 30.3.1979; HA PER ALTRO TITOLO 3626309 *Paul Cezanne, il pittore di natura morta"
RDq 407 ;;0;0;;FR.A;QUADERNI.2;126; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626385;;"*Prologo fuori dalle quinte / [Giuseppe Raimondi]. - 1979. - 1 quaderno (5 p. ms. su 56 c. di cui  4 numerate) ; 21 cm. ((Tit. in cop. depennato. - A c. 4: 14.12.979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 408 ;;0;0;;FR.A;QUADERNI.2;117; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626245;;"*Qualche confessione dalla voce di Dostoiewski. Maggio 1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (14 p. ms. su 56 c. di cui 8 numerate) ; 21 cm. ((A c. 1 accompagna il tit.: Ultima versione dell'articolo, 28 maggio 1979. - A c. 8: 27.5.979, nella c. seguente: 25/8/979. - In cop. dopo il tit.: ""Il giorno"", di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 409 ;;0;0;;FR.A;QUADERNI.2;118; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626317;;"*Qualche ricordo di V. Cardarelli. 22.6.79 ; Andare all'osteria. 25.6.79 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (8 p. ms. su 56 c. di cui 3 numerate 2-4) ; 21 cm. ((In cop. anche, di altra mano come i titoli: Resto del carlino; mai battuto a macchina. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626318 *Andare all'osteria. 25.6.79"
RDq 410 ;;0;0;;FR.A;QUADERNI.2;116; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626295;;"*Rimbaud e Morandi, due grandi caratteri tra i moderni. 1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (10 p. ms. su 48 c. di cui 5 numerate 2-6) ; 21 cm. ((In cop. anche, di altra mano: Il resto del carlino; precede la data: 19.5. - A c. 6: Domenica, 19.5.1979. - A c. 4v appunto di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 411 ;;0;0;;FR.A;QUADERNI.2;125; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626296;;"*Ritratto del padre. 1. prologo del libro. 1979 / [Giuseppe Raimondi]. - 1979. - 1 quaderno (13 p. ms. su 56 c. di cui 7 numerate) ; 21 cm. ((A c. [2]: 23.11.979; a c. [6]: 26.11.1979, sera; a c. [7]: L'arlecchino bolognese; a c. [9]: 10.XII.1979. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 412 ;;0;0;;FR.A;QUADERNI.2;122; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626292;;"*Ungaretti fra gli scrittori del suo tempo. 18.10.79, Resto del C. / [Giuseppe Raimondi]. - 1979. - 1 quaderno (14 p. ms. su 36 c. di cui 5 numerate 2-6) ; 21 cm. ((Tit. a c. [1]v: Ungaretti e gli scrittori del nostro tempo; tit. a c. [2]: Lunga amicizia con Giuseppe Ungaretti. - Alle cc. [7-8] aggiunte di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626293 *Lunga amicizia con Giuseppe Ungaretti; HA PER ALTRO TITOLO 3626294 *Ungaretti e gli scrittori del nostro tempo"
RDq 413 ;;0;0;;FR.A;QUADERNI.2;138; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626378;;"[L'*arcangelo del terrore. Luglio 1980] / [Giuseppe Raimondi]. - 1980. - 1 quaderno (23 p. ms. su 36 c. non numerate) ; 21 cm. ((Tit. nella prima pagina. - Note varie di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
