Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDa 261 ;;0;0;;FR.A;ARTICOLI1;1970;08.01 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627493;;"*Immagine di Corrado Corazza / [Giuseppe Raimondi]. - 1970 agosto 1. - 4 c. ; 28 cm. ((Il resto del carlino 13.8.1970. - Nel quaderno degli Indici compare con il tit. "" I preti di Corazza"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627494 I *preti di Corazza"
RDa 262 ;;0;0;;FR.A;ARTICOLI1;1970;08.22 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627492;;"I *dioscuri della pittura, De Chirico e Morandi / [Giuseppe Raimondi]. - 1970 agosto 22. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 5.9.1970; La nazione 5.9.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 263 ;;0;0;;FR.A;ARTICOLI1;1970;09.07 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627495;;"*Natura ed espressione nell'arte bolognese e emiliana : la mostra all'Archiginnasio di Bologna / [Giuseppe Raimondi]. - 1970 settembre 7. - 7 c. ; 28 cm. ((Il resto del carlino 12.9.1970; La nazione 23.9.1970. - Nel quaderno degli Indici compare con il tit. ""Sei secoli di pittura in Emilia : (Biennale all'Archiginnasio - F. Arcangeli)"". - Tra le pp. 6 e 7 e inserito foglietto ms. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627496 *Sei secoli di pittura in Emilia : (Biennale all'Archiginnasio - F. Arcangeli)"
RDa 264 ;;0;0;;FR.A;ARTICOLI1;1970;09.29 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627497;;"L'*arte di Henri Matisse : la mostra di Henri Matisse al Grand Palais di Parigi / [Giuseppe Raimondi]. - 1970. - 5 c. ; 28 cm. ((Il resto del carlino 9.10.1970; La nazione 8.10.1970. - A c. 1 anche: 29.9.1970. - Nel quaderno degli Indici compare con il tit. ""Modernita di Matisse"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627498 *Modernita di Matisse"
RDa 265 ;;0;0;;FR.A;ARTICOLI1;1970;10.10 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627499;;"La *mostra degli artisti di Cronache / [Giuseppe Raimondi]. - 1970 ottobre 10. - 5 c. ; 28 cm. ((Il resto del carlino 24.10.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 266 ;;0;0;;FR.A;ARTICOLI1;1970;10.13 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627502;;"Il *ritorno di Luigi Bertelli / [Giuseppe Raimondi]. - 1970 ottobre 13. - 5 c. ; 28 cm. ((Il resto del carlino 18.10.1970. - Nel quaderno degli Indici compare con il tit. ""Retrospettiva di Luigi Bertelli"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627503 *Retrospettiva di Luigi Bertelli"
RDa 267 ;;0;0;;FR.A;ARTICOLI1;1970;10.30 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627500;;"*Mandelli e Ciangottini / [Giuseppe Raimondi]. - 1970 ottobre 30. - 4 c. ; 28 cm. ((Il resto del carlino 10.11.1970. - Nel quaderno degli Indici compare con il tit. ""Due pittori e una citta: Mandelli e Ciangottini"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627501 *Due pittori e una citta: Mandelli e Ciangottini"
RDa 268 ;;0;0;;FR.A;ARTICOLI1;1970;11.17 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627504;;"L'*inflessibile Felix Vallotton / [Giuseppe Raimondi]. - 1970 novembre 17. - 4 c. ; 28 cm. ((Il resto del carlino 23.11.1970. - Nel quaderno degli Indici compare con il tit. ""La strana epoque: Felix Vallotton"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627505 La *strana epoque: Felix Vallotton"
RDa 269 ;;0;0;;FR.A;ARTICOLI1;1970;11.20 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627507;;"*Giandomenico Tiepolo all'acquaforte / [Giuseppe Raimondi]. - 1970. - 5 c. ; 28 cm. ((Il resto del carlino 20.11.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 270 ;;0;0;;FR.A;ARTICOLI1;1970;12.08 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627508;;"*Omaggio a Max Ernst / [Giuseppe Raimondi]. - 1970. - 4 c. ; 28 cm. ((Il resto del carlino 8.12.1970; La nazione 8.12.1970. - Nel quaderno degli Indici compare con il tit. ""Max Ernst lo stregone"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627509 *Max Ernst lo stregone"
RDa 271 ;;0;0;;FR.A;ARTICOLI1;1970;12.22 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627506;;"Le *acqueforti di Carlo Leoni / [Giuseppe Raimondi]. - 1970. - 3 c. ; 29 cm. ((Il resto del carlino 22.12.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 272 ;;0;0;;FR.A;ARTICOLI1;1970;12.16 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627510;;"L'*asino / [Giuseppe Raimondi]. - 1970 dicembre 16. - 3 c. ; 29 cm. ((Il resto del carlino 3.1.1971. - Nel quaderno degli Indici compare con il tit. ""La ristampa de ""L'asino"""". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627511 La *ristampa de ""L'asino"""
RDa 273 ;;0;0;;FR.A;ARTICOLI1;1970;11.23 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627512;;"*Roma : la fine dell'arte antica / [Giuseppe Raimondi]. - 1970 novembre 23. - 3 c. ; 28 cm. ((Il resto del carlino 12.1.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 274 ;;0;0;;FR.A;ARTICOLI1;1970;12.30 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627513;;"Le *stampe di papa Lambertini / [Giuseppe Raimondi]. - 1970. - [3] c. ; 29 cm. ((Il resto del carlino 29.1.1971. - A c. [3] anche: 30.12.1970. - Nel quaderno degli Indici compare con il tit. ""La raccolta di stampe di papa Lambertini"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627514 La *raccolta di stampe di papa Lambertini"
RDa 275 ;;0;0;;FR.A;ARTICOLI1;1971;01.31 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627515;;"Un *romantico attardato nell'Ottocento, Alessandro Guardassoni di Bologna / [Giuseppe Raimondi]. - 1971 gennaio 31. - 3 c. ; 29 cm. ((Il resto del carlino 5.2.1971. - Nel quaderno degli Indici compare con il tit. ""Alessandro Guardassoni di Bologna"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627516 *Alessandro Guardassoni di Bologna"
RDa 276 ;;0;0;;FR.A;ARTICOLI1;1971;02.04 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627517;;"Il *diario bolognese di De Pisis / [Giuseppe Raimondi]. - 1971 febbraio 4. - [3] c. ; 29 cm. ((Il resto del carlino 12.2.1971; La nazione 12.2.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 277 ;;0;0;;FR.A;ARTICOLI1;1971;02.12 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627518;;"Le *litografie di Giuseppe Ugonia / [Giuseppe Raimondi]. - 1971 febbraio 12. - [2] c. ; 29 cm. ((Il resto del carlino 18.2.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 278 ;;0;0;;FR.A;ARTICOLI1;1971;01.19 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627519;;"*Fra Galgario di Giovanni Testori : il maggior ritrattista del Settecento / [Giuseppe Raimondi]. - 1971. - 4 c. ; 29 cm. ((Il resto del carlino 22.2.1971. - A c. 4 anche: 19.1.1971. - Nel quaderno degli Indici compare con il tit. ""La magia di Fra Galgario"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627520 La *magia di Fra Galgario"
RDa 279 ;;0;0;;FR.A;ARTICOLI1;1971;02.15 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627521;;"*Disegni di Leonardo Cremonini / Giuseppe Raimondi. - 1971 febbraio 15. - 3 c. ; 29 cm. ((Il resto del carlino 25.2.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 280 ;;0;0;;FR.A;ARTICOLI1;1971;01.25 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627522;;"*Dizionario universale dell'arte e degli artisti / [Giuseppe Raimondi]. - 1971. - [3] c. ; 29 cm. ((Il resto del carlino 2.3.1971. - A c. [3] anche: 25.1.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 281 ;;0;0;;FR.A;ARTICOLI1;1971;02.25 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627523;;"*Ricordo di Ettore Petrolini / [Giuseppe Raimondi]. - 1971 febbraio 25. - [3] c. ; 29 cm. ((Il resto del carlino 3.3.1971. - Nel quaderno degli Indici compare con il tit. ""Petrolini buffone malinconico"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627524 *Petrolini buffone malinconico"
RDa 282 ;;0;0;;FR.A;ARTICOLI1;1971;02.26 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627525;;"*Mostra di pittura alla Galleria Sanluca, la natura morta di Pompilio Mandelli / [Giuseppe Raimondi]. - 1971 febbraio 26. - [2] p. su 1 c. ; 29 cm. ((Il resto del carlino 4.3.1971. - Nel quaderno degli Indici compare con il tit. ""Natura di Mandelli"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627526 *Natura di Mandelli"
